,expected,Predicted,F1Score,Accept,Change
4349,Acct_UIDNo.,Acct_UIDNo.,1,,
4350,Acct_City,Acct_City,1,,
4351,Acct_Addr2,Acct_MName,0.4,,
4352,Acct_MName,Acct_FName,0.7,,
4353,Acct_phone,Acct_phone,1,,
4354,Acct_email,Acct_email,1,,
4355,Acct_id,Acct_id,1,,
4356,Acct_State,Acct_State,1,,
4357,Acct_id,Acct_id,1,,
4358,Acct_LName,Acct_FName,0.8,,
4359,Acct_FName,Acct_FName,1,,
4360,Acct_City,Acct_id,0.1,,
4361,Acct_phone,Acct_phone,1,,
4362,Acct_id,Acct_id,1,,
4363,Acct_phone,Acct_phone,1,,
4364,Acct_phone,Acct_phone,1,,
4365,Acct_State,Acct_State,1,,
4366,Acct_State,Acct_State,1,,
4367,Acct_State,Acct_State,1,,
4368,Acct_State,Acct_State,1,,
4369,Acct_FName,Acct_FName,1,,
4370,Acct_phone,Acct_phone,1,,
4371,Acct_LName,Acct_LName,1,,
4372,Acct_email,Acct_email,1,,
4373,Acct_DOB,Acct_DOB,1,,
4374,Acct_id,Acct_id,1,,
4375,Acct_phone,Acct_phone,1,,
4376,Acct_MName,Acct_FName,0.7,,
4377,Acct_DOB,Acct_DOB,1,,
4378,Acct_FName,Acct_FName,1,,
4379,Acct_State,Acct_State,1,,
4380,Acct_email,Acct_email,1,,
4381,Acct_phone,Acct_phone,1,,
4382,Acct_id,Acct_id,1,,
4383,Acct_FName,Acct_LName,0.8,,
4384,Acct_LName,Acct_City,0.6,,
4385,Acct_UIDNo.,Acct_UIDNo.,1,,
4386,Acct_Addr1,Acct_Addr1,1,,
4387,Acct_DOB,Acct_DOB,1,,
4388,Acct_id,Acct_id,1,,
4389,Acct_State,Acct_State,1,,
4390,Acct_email,Acct_email,1,,
4391,Acct_Gender,Acct_Gender,1,,
4392,Acct_UIDNo.,Acct_UIDNo.,1,,
4393,Acct_MName,Acct_MName,1,,
4394,Acct_phone,Acct_phone,1,,
4395,Acct_City,Acct_City,1,,
4396,Acct_DOB,Acct_DOB,1,,
4397,Acct_FName,Acct_LName,0.8,,
4398,Acct_Addr1,Acct_Addr1,1,,
4399,Acct_DOB,Acct_DOB,1,,
4400,Acct_Gender,Acct_Gender,1,,
4401,Acct_City,Acct_DOB,0.9,,
4402,Acct_Gender,Acct_Gender,1,,
4403,Acct_City,Acct_id,0.1,,
4404,Acct_email,Acct_email,1,,
4405,Acct_MName,Acct_FName,0.7,,
4406,Acct_City,Acct_id,0.1,,
4407,Acct_phone,Acct_phone,1,,
4408,Acct_Addr2,Acct_Addr1,0.9,,
4409,Acct_id,Acct_id,1,,
4410,Acct_Gender,Acct_Gender,1,,
4411,Acct_State,Acct_State,1,,
4412,Acct_Addr1,Acct_City,0.8,,
4413,Acct_City,Acct_City,1,,
4414,Acct_email,Acct_email,1,,
4415,Acct_Addr1,Acct_City,0.8,,
4416,Acct_id,Acct_id,1,,
4417,Acct_Gender,Acct_Gender,1,,
4418,Acct_FName,Acct_FName,1,,
4419,Acct_Gender,Acct_Gender,1,,
4420,Acct_email,Acct_email,1,,
4421,Acct_phone,Acct_phone,1,,
4422,Acct_email,Acct_email,1,,
4423,Acct_FName,Acct_LName,0.8,,
4424,Acct_MName,Acct_MName,1,,
4425,Acct_DOB,Acct_DOB,1,,
4426,Acct_Gender,Acct_Gender,1,,
4427,Acct_email,Acct_email,1,,
4428,Acct_FName,Acct_LName,0.8,,
4429,Acct_id,Acct_id,1,,
4430,Acct_FName,Acct_City,0.8,,
4431,Acct_DOB,Acct_DOB,1,,
4432,Acct_LName,Acct_LName,1,,
4433,Acct_UIDNo.,Acct_UIDNo.,1,,
4434,Acct_City,Acct_City,1,,
4435,Acct_UIDNo.,Acct_UIDNo.,1,,
4436,Acct_FName,Acct_FName,1,,
4437,Acct_UIDNo.,Acct_UIDNo.,1,,
4438,Acct_DOB,Acct_DOB,1,,
4439,Acct_email,Acct_email,1,,
4440,Acct_State,Acct_State,1,,
4441,Acct_LName,Acct_LName,1,,
4442,Acct_Addr2,Acct_MName,0.4,,
4443,Acct_City,Acct_City,1,,
4444,Acct_DOB,Acct_DOB,1,,
4445,Acct_City,Acct_City,1,,
4446,Acct_Gender,Acct_Gender,1,,
4447,Acct_email,Acct_email,1,,
4448,Acct_Addr2,Acct_Addr1,0.9,,
4449,Acct_LName,Acct_City,0.6,,
4450,Acct_id,Acct_id,1,,
4451,Acct_MName,Acct_MName,1,,
4452,Acct_LName,Acct_FName,0.8,,
4453,Acct_DOB,Acct_DOB,1,,
4454,Acct_LName,Acct_DOB,0.7,,
4455,Acct_FName,Acct_FName,1,,
4456,Acct_Gender,Acct_Gender,1,,
4457,Acct_State,Acct_State,1,,
4458,Acct_UIDNo.,Acct_UIDNo.,1,,
4459,Acct_UIDNo.,Acct_UIDNo.,1,,
4460,Acct_MName,Acct_FName,0.7,,
4461,Acct_FName,Acct_LName,0.8,,
4462,Acct_MName,Acct_City,0.5,,
4463,Acct_email,Acct_email,1,,
4464,Acct_UIDNo.,Acct_UIDNo.,1,,
4465,Acct_State,Acct_State,1,,
4466,Acct_LName,Acct_FName,0.8,,
4467,Acct_MName,Acct_MName,1,,
4468,Acct_MName,Acct_MName,1,,
4469,Acct_LName,Acct_FName,0.8,,
4470,Acct_MName,Acct_MName,1,,
4471,Acct_MName,Acct_MName,1,,
4472,Acct_State,Acct_State,1,,
4473,Acct_UIDNo.,Acct_UIDNo.,1,,
4474,Acct_FName,Acct_FName,1,,
4475,Acct_Gender,Acct_Gender,1,,
4476,Acct_State,Acct_State,1,,
4477,Acct_id,Acct_id,1,,
4478,Acct_UIDNo.,Acct_UIDNo.,1,,
4479,Acct_phone,Acct_phone,1,,
4480,Acct_Gender,Acct_Gender,1,,
4481,Acct_State,Acct_State,1,,
4482,Acct_UIDNo.,Acct_UIDNo.,1,,
4483,Acct_phone,Acct_phone,1,,
4484,Acct_City,Acct_City,1,,
4485,Acct_Gender,Acct_Gender,1,,
4486,Acct_id,Acct_id,1,,
4487,Acct_DOB,Acct_DOB,1,,
4488,Acct_UIDNo.,Acct_UIDNo.,1,,
4489,Acct_UIDNo.,Acct_UIDNo.,1,,
4490,Acct_Gender,Acct_Gender,1,,
4491,Acct_Gender,Acct_Gender,1,,
4492,Acct_id,Acct_id,1,,
4493,Acct_UIDNo.,Acct_UIDNo.,1,,
4494,Acct_id,Acct_id,1,,
4495,Acct_Addr1,Acct_Addr1,1,,
4496,Acct_LName,Acct_LName,1,,
4497,Acct_MName,Acct_MName,1,,
4498,Acct_Addr1,Acct_Addr2,0.9,,
4499,Acct_email,Acct_email,1,,
4500,Acct_UIDNo.,Acct_UIDNo.,1,,
4501,Acct_FName,Acct_LName,0.8,,
4502,Acct_LName,Acct_City,0.6,,
4503,Acct_City,Acct_LName,0.6,,
4504,Acct_FName,Acct_LName,0.8,,
4505,Acct_State,Acct_State,1,,
4506,Acct_Gender,Acct_Gender,1,,
4507,Acct_email,Acct_email,1,,
4508,Acct_DOB,Acct_DOB,1,,
4509,Acct_State,Acct_State,1,,
4510,Acct_MName,Acct_LName,0.9,,
4511,Acct_email,Acct_email,1,,
4512,Acct_id,Acct_id,1,,
4513,Acct_City,Acct_City,1,,
4514,Acct_phone,Acct_phone,1,,
4515,Acct_UIDNo.,Acct_UIDNo.,1,,
4516,Acct_id,Acct_id,1,,
4517,Acct_Addr1,Acct_Addr1,1,,
4518,Acct_Addr1,Acct_Addr1,1,,
4519,Acct_UIDNo.,Acct_UIDNo.,1,,
4520,Acct_DOB,Acct_DOB,1,,
4521,Acct_id,Acct_id,1,,
4522,Acct_Addr1,Acct_City,0.8,,
4523,Acct_Gender,Acct_Gender,1,,
4524,Acct_FName,Acct_FName,1,,
4525,Acct_City,Acct_id,0.1,,
4526,Acct_Addr1,Acct_Addr1,1,,
4527,Acct_DOB,Acct_DOB,1,,
4528,Acct_MName,Acct_MName,1,,
4529,Acct_MName,Acct_MName,1,,
4530,Acct_City,Acct_LName,0.6,,
4531,Acct_Addr1,Acct_Addr1,1,,
4532,Acct_DOB,Acct_DOB,1,,
4533,Acct_email,Acct_email,1,,
4534,Acct_State,Acct_State,1,,
4535,Acct_Addr1,Acct_Addr1,1,,
4536,Acct_phone,Acct_phone,1,,
4537,Acct_LName,Acct_DOB,0.7,,
4538,Acct_Addr1,Acct_Addr1,1,,
4539,Acct_MName,Acct_MName,1,,
4540,Acct_MName,Acct_MName,1,,
4541,Acct_Addr1,Acct_Addr1,1,,
4542,Acct_City,Acct_LName,0.6,,
4543,Acct_State,Acct_State,1,,
4544,Acct_Addr1,Acct_Addr1,1,,
4545,Acct_FName,Acct_FName,1,,
4546,Acct_Gender,Acct_Gender,1,,
4547,Acct_Gender,Acct_Gender,1,,
4548,Acct_Addr2,Acct_Addr2,1,,
4549,Acct_City,Acct_id,0.1,,
4550,Acct_phone,Acct_phone,1,,
4551,Acct_State,Acct_State,1,,
4552,Acct_LName,Acct_DOB,0.7,,
4553,Acct_FName,Acct_FName,1,,
4554,Acct_DOB,Acct_DOB,1,,
4555,Acct_State,Acct_State,1,,
4556,Acct_id,Acct_id,1,,
4557,Acct_Gender,Acct_Gender,1,,
4558,Acct_UIDNo.,Acct_UIDNo.,1,,
4559,Acct_UIDNo.,Acct_UIDNo.,1,,
4560,Acct_UIDNo.,Acct_UIDNo.,1,,
4561,Acct_State,Acct_State,1,,
4562,Acct_email,Acct_email,1,,
4563,Acct_email,Acct_email,1,,
4564,Acct_LName,Acct_LName,1,,
4565,Acct_State,Acct_State,1,,
4566,Acct_State,Acct_State,1,,
4567,Acct_UIDNo.,Acct_UIDNo.,1,,
4568,Acct_id,Acct_id,1,,
4569,Acct_DOB,Acct_DOB,1,,
4570,Acct_MName,Acct_MName,1,,
4571,Acct_UIDNo.,Acct_UIDNo.,1,,
4572,Acct_Gender,Acct_Gender,1,,
4573,Acct_Gender,Acct_Gender,1,,
4574,Acct_phone,Acct_phone,1,,
4575,Acct_UIDNo.,Acct_UIDNo.,1,,
4576,Acct_Addr2,Acct_Addr2,1,,
4577,Acct_FName,Acct_City,0.8,,
4578,Acct_MName,Acct_MName,1,,
4579,Acct_id,Acct_id,1,,
4580,Acct_Gender,Acct_Gender,1,,
4581,Acct_Addr1,Acct_Addr1,1,,
4582,Acct_MName,Acct_MName,1,,
4583,Acct_Addr2,Acct_MName,0.4,,
4584,Acct_MName,Acct_MName,1,,
4585,Acct_LName,Acct_DOB,0.7,,
4586,Acct_FName,Acct_LName,0.8,,
4587,Acct_City,Acct_City,1,,
4588,Acct_email,Acct_email,1,,
4589,Acct_FName,Acct_FName,1,,
4590,Acct_MName,Acct_MName,1,,
4591,Acct_MName,Acct_City,0.5,,
4592,Acct_LName,Acct_FName,0.8,,
4593,Acct_LName,Acct_LName,1,,
4594,Acct_Addr1,Acct_Addr1,1,,
4595,Acct_City,Acct_LName,0.6,,
4596,Acct_State,Acct_State,1,,
4597,Acct_UIDNo.,Acct_UIDNo.,1,,
4598,Acct_Addr1,Acct_Addr1,1,,
4599,Acct_LName,Acct_FName,0.8,,
4600,Acct_Addr2,Acct_Addr2,1,,
4601,Acct_UIDNo.,Acct_UIDNo.,1,,
4602,Acct_DOB,Acct_DOB,1,,
4603,Acct_MName,Acct_FName,0.7,,
4604,Acct_DOB,Acct_DOB,1,,
4605,Acct_phone,Acct_phone,1,,
4606,Acct_Addr2,Acct_MName,0.4,,
4607,Acct_Addr2,Acct_MName,0.4,,
4608,Acct_email,Acct_email,1,,
4609,Acct_email,Acct_email,1,,
4610,Acct_LName,Acct_LName,1,,
4611,Acct_phone,Acct_phone,1,,
4612,Acct_LName,Acct_FName,0.8,,
4613,Acct_DOB,Acct_DOB,1,,
4614,Acct_MName,Acct_MName,1,,
4615,Acct_City,Acct_City,1,,
4616,Acct_DOB,Acct_DOB,1,,
4617,Acct_DOB,Acct_DOB,1,,
4618,Acct_email,Acct_email,1,,
4619,Acct_Gender,Acct_Gender,1,,
4620,Acct_email,Acct_email,1,,
4621,Acct_Gender,Acct_Gender,1,,
4622,Acct_UIDNo.,Acct_UIDNo.,1,,
4623,Acct_Addr1,Acct_Addr1,1,,
4624,Acct_phone,Acct_phone,1,,
4625,Acct_UIDNo.,Acct_UIDNo.,1,,
4626,Acct_MName,Acct_FName,0.7,,
4627,Acct_DOB,Acct_DOB,1,,
4628,Acct_phone,Acct_phone,1,,
4629,Acct_State,Acct_State,1,,
4630,Acct_Addr1,Acct_Addr1,1,,
4631,Acct_Addr2,Acct_Addr1,0.9,,
4632,Acct_City,Acct_LName,0.6,,
4633,Acct_phone,Acct_phone,1,,
4634,Acct_MName,Acct_LName,0.9,,
4635,Acct_Gender,Acct_Gender,1,,
4636,Acct_LName,Acct_LName,1,,
4637,Acct_MName,Acct_LName,0.9,,
4638,Acct_Addr1,Acct_Addr1,1,,
4639,Acct_id,Acct_id,1,,
4640,Acct_Addr1,Acct_Addr2,0.9,,
4641,Acct_FName,Acct_LName,0.8,,
4642,Acct_id,Acct_id,1,,
4643,Acct_Addr1,Acct_Addr1,1,,
4644,Acct_State,Acct_State,1,,
4645,Acct_FName,Acct_LName,0.8,,
4646,Acct_Gender,Acct_Gender,1,,
4647,Acct_FName,Acct_FName,1,,
4648,Acct_MName,Acct_MName,1,,
4649,Acct_LName,Acct_LName,1,,
4650,Acct_LName,Acct_City,0.6,,
4651,Acct_phone,Acct_phone,1,,
4652,Acct_State,Acct_State,1,,
4653,Acct_FName,Acct_FName,1,,
4654,Acct_UIDNo.,Acct_UIDNo.,1,,
4655,Acct_FName,Acct_LName,0.8,,
4656,Acct_LName,Acct_LName,1,,
4657,Acct_Addr1,Acct_Addr1,1,,
4658,Acct_Addr2,Acct_MName,0.4,,
4659,Acct_Addr1,Acct_Addr2,0.9,,
4660,Acct_UIDNo.,Acct_UIDNo.,1,,
4661,Acct_LName,Acct_LName,1,,
4662,Acct_Gender,Acct_Gender,1,,
4663,Acct_UIDNo.,Acct_UIDNo.,1,,
4664,Acct_LName,Acct_FName,0.8,,
4665,Acct_id,Acct_id,1,,
4666,Acct_email,Acct_email,1,,
4667,Acct_email,Acct_email,1,,
4668,Acct_id,Acct_id,1,,
4669,Acct_State,Acct_State,1,,
4670,Acct_UIDNo.,Acct_UIDNo.,1,,
4671,Acct_phone,Acct_phone,1,,
4672,Acct_State,Acct_State,1,,
4673,Acct_Gender,Acct_Gender,1,,
4674,Acct_MName,Acct_FName,0.7,,
4675,Acct_Addr1,Acct_Addr1,1,,
4676,Acct_Gender,Acct_Gender,1,,
4677,Acct_Gender,Acct_Gender,1,,
4678,Acct_MName,Acct_MName,1,,
4679,Acct_phone,Acct_phone,1,,
4680,Acct_UIDNo.,Acct_UIDNo.,1,,
4681,Acct_email,Acct_email,1,,
4682,Acct_email,Acct_email,1,,
4683,Acct_Addr1,Acct_Addr1,1,,
4684,Acct_MName,Acct_MName,1,,
4685,Acct_City,Acct_City,1,,
4686,Acct_FName,Acct_FName,1,,
4687,Acct_Addr1,Acct_Addr1,1,,
4688,Acct_Gender,Acct_Gender,1,,
4689,Acct_UIDNo.,Acct_UIDNo.,1,,
4690,Acct_LName,Acct_LName,1,,
4691,Acct_Addr1,Acct_Addr1,1,,
4692,Acct_MName,Acct_MName,1,,
4693,Acct_phone,Acct_phone,1,,
4694,Acct_Gender,Acct_Gender,1,,
4695,Acct_DOB,Acct_DOB,1,,
4696,Acct_email,Acct_email,1,,
4697,Acct_FName,Acct_FName,1,,
4698,Acct_Addr2,Acct_MName,0.4,,
4699,Acct_email,Acct_email,1,,
4700,Acct_phone,Acct_phone,1,,
4701,Acct_email,Acct_email,1,,
4702,Acct_DOB,Acct_DOB,1,,
4703,Acct_State,Acct_State,1,,
4704,Acct_DOB,Acct_DOB,1,,
4705,Acct_email,Acct_email,1,,
4706,Acct_id,Acct_id,1,,
4707,Acct_Gender,Acct_Gender,1,,
4708,Acct_email,Acct_email,1,,
4709,Acct_Gender,Acct_Gender,1,,
4710,Acct_DOB,Acct_DOB,1,,
4711,Acct_DOB,Acct_DOB,1,,
4712,Acct_State,Acct_State,1,,
4713,Acct_State,Acct_State,1,,
4714,Acct_id,Acct_id,1,,
4715,Acct_Gender,Acct_Gender,1,,
4716,Acct_email,Acct_email,1,,
4717,Acct_FName,Acct_FName,1,,
4718,Acct_DOB,Acct_DOB,1,,
4719,Acct_phone,Acct_phone,1,,
4720,Acct_phone,Acct_phone,1,,
4721,Acct_State,Acct_State,1,,
4722,Acct_email,Acct_email,1,,
4723,Acct_City,Acct_FName,0.8,,
4724,Acct_FName,Acct_FName,1,,
4725,Acct_email,Acct_email,1,,
4726,Acct_State,Acct_State,1,,
4727,Acct_email,Acct_email,1,,
4728,Acct_DOB,Acct_DOB,1,,
4729,Acct_City,Acct_City,1,,
4730,Acct_email,Acct_email,1,,
4731,Acct_email,Acct_email,1,,
4732,Acct_FName,Acct_LName,0.8,,
4733,Acct_Addr2,Acct_Addr2,1,,
4734,Acct_City,Acct_id,0.1,,
4735,Acct_FName,Acct_LName,0.8,,
4736,Acct_phone,Acct_phone,1,,
4737,Acct_MName,Acct_MName,1,,
4738,Acct_phone,Acct_phone,1,,
4739,Acct_id,Acct_id,1,,
4740,Acct_id,Acct_id,1,,
4741,Acct_FName,Acct_FName,1,,
4742,Acct_City,Acct_City,1,,
4743,Acct_State,Acct_State,1,,
4744,Acct_Addr2,Acct_MName,0.4,,
4745,Acct_City,Acct_DOB,0.9,,
4746,Acct_Gender,Acct_Gender,1,,
4747,Acct_Addr1,Acct_Addr1,1,,
4748,Acct_id,Acct_id,1,,
4749,Acct_UIDNo.,Acct_UIDNo.,1,,
4750,Acct_Addr2,Acct_MName,0.4,,
4751,Acct_FName,Acct_City,0.8,,
4752,Acct_FName,Acct_LName,0.8,,
4753,Acct_Addr2,Acct_MName,0.4,,
4754,Acct_Addr2,Acct_Addr2,1,,
4755,Acct_Addr1,Acct_Addr1,1,,
4756,Acct_UIDNo.,Acct_UIDNo.,1,,
4757,Acct_id,Acct_id,1,,
4758,Acct_MName,Acct_MName,1,,
4759,Acct_phone,Acct_phone,1,,
4760,Acct_State,Acct_State,1,,
4761,Acct_id,Acct_id,1,,
4762,Acct_LName,Acct_FName,0.8,,
4763,Acct_Gender,Acct_Gender,1,,
4764,Acct_Gender,Acct_Gender,1,,
4765,Acct_Addr2,Acct_Addr2,1,,
4766,Acct_Addr2,Acct_Addr2,1,,
4767,Acct_State,Acct_State,1,,
4768,Acct_FName,Acct_LName,0.8,,
4769,Acct_Addr2,Acct_MName,0.4,,
4770,Acct_City,Acct_LName,0.6,,
4771,Acct_Gender,Acct_Gender,1,,
4772,Acct_Addr1,Acct_Addr2,0.9,,
4773,Acct_Addr2,Acct_Addr2,1,,
4774,Acct_FName,Acct_LName,0.8,,
4775,Acct_FName,Acct_FName,1,,
4776,Acct_Gender,Acct_Gender,1,,
4777,Acct_LName,Acct_City,0.6,,
4778,Acct_Addr1,Acct_City,0.8,,
4779,Acct_State,Acct_State,1,,
4780,Acct_Addr2,Acct_Addr2,1,,
4781,Acct_LName,Acct_FName,0.8,,
4782,Acct_Gender,Acct_Gender,1,,
4783,Acct_email,Acct_email,1,,
4784,Acct_LName,Acct_LName,1,,
4785,Acct_DOB,Acct_DOB,1,,
4786,Acct_State,Acct_State,1,,
4787,Acct_Gender,Acct_Gender,1,,
4788,Acct_City,Acct_FName,0.8,,
4789,Acct_State,Acct_State,1,,
4790,Acct_Addr1,Acct_Addr2,0.9,,
4791,Acct_City,Acct_City,1,,
4792,Acct_id,Acct_id,1,,
4793,Acct_City,Acct_DOB,0.9,,
4794,Acct_DOB,Acct_DOB,1,,
4795,Acct_id,Acct_id,1,,
4796,Acct_City,Acct_City,1,,
4797,Acct_Addr2,Acct_MName,0.4,,
4798,Acct_phone,Acct_phone,1,,
4799,Acct_Addr1,Acct_Addr1,1,,
4800,Acct_City,Acct_id,0.1,,
4801,Acct_Gender,Acct_Gender,1,,
4802,Acct_phone,Acct_phone,1,,
4803,Acct_State,Acct_State,1,,
4804,Acct_id,Acct_id,1,,
4805,Acct_UIDNo.,Acct_UIDNo.,1,,
4806,Acct_id,Acct_id,1,,
4807,Acct_Addr1,Acct_Addr1,1,,
4808,Acct_id,Acct_id,1,,
4809,Acct_Addr1,Acct_Addr2,0.9,,
4810,Acct_phone,Acct_phone,1,,
4811,Acct_phone,Acct_phone,1,,
4812,Acct_DOB,Acct_DOB,1,,
4813,Acct_State,Acct_State,1,,
4814,Acct_email,Acct_email,1,,
4815,Acct_Gender,Acct_Gender,1,,
4816,Acct_State,Acct_State,1,,
4817,Acct_phone,Acct_phone,1,,
4818,Acct_City,Acct_LName,0.6,,
4819,Acct_LName,Acct_LName,1,,
4820,Acct_UIDNo.,Acct_UIDNo.,1,,
4821,Acct_LName,Acct_FName,0.8,,
4822,Acct_phone,Acct_phone,1,,
4823,Acct_id,Acct_id,1,,
4824,Acct_State,Acct_State,1,,
4825,Acct_Gender,Acct_Gender,1,,
4826,Acct_MName,Acct_LName,0.9,,
4827,Acct_Gender,Acct_Gender,1,,
4828,Acct_DOB,Acct_DOB,1,,
4829,Acct_email,Acct_email,1,,
4830,Acct_MName,Acct_FName,0.7,,
4831,Acct_Addr1,Acct_Addr1,1,,
4832,Acct_City,Acct_City,1,,
4833,Acct_LName,Acct_id,0.5,,
4834,Acct_MName,Acct_MName,1,,
4835,Acct_UIDNo.,Acct_UIDNo.,1,,
4836,Acct_id,Acct_id,1,,
4837,Acct_Addr1,Acct_Addr1,1,,
4838,Acct_UIDNo.,Acct_UIDNo.,1,,
4839,Acct_State,Acct_State,1,,
4840,Acct_Addr1,Acct_Addr1,1,,
4841,Acct_UIDNo.,Acct_UIDNo.,1,,
4842,Acct_email,Acct_email,1,,
4843,Acct_LName,Acct_City,0.6,,
4844,Acct_FName,Acct_FName,1,,
4845,Acct_id,Acct_id,1,,
4846,Acct_id,Acct_id,1,,
4847,Acct_Addr1,Acct_Addr1,1,,
4848,Acct_email,Acct_email,1,,
4849,Acct_UIDNo.,Acct_UIDNo.,1,,
4850,Acct_id,Acct_id,1,,
4851,Acct_email,Acct_email,1,,
4852,Acct_Addr2,Acct_Addr2,1,,
4853,Acct_phone,Acct_phone,1,,
4854,Acct_Addr2,Acct_Addr2,1,,
4855,Acct_City,Acct_City,1,,
4856,Acct_phone,Acct_phone,1,,
4857,Acct_MName,Acct_LName,0.9,,
4858,Acct_email,Acct_email,1,,
4859,Acct_DOB,Acct_DOB,1,,
4860,Acct_UIDNo.,Acct_UIDNo.,1,,
4861,Acct_email,Acct_email,1,,
4862,Acct_email,Acct_email,1,,
4863,Acct_id,Acct_id,1,,
4864,Acct_LName,Acct_LName,1,,
4865,Acct_City,Acct_LName,0.6,,
4866,Acct_State,Acct_State,1,,
4867,Acct_UIDNo.,Acct_UIDNo.,1,,
4868,Acct_Gender,Acct_Gender,1,,
4869,Acct_MName,Acct_LName,0.9,,
4870,Acct_UIDNo.,Acct_UIDNo.,1,,
4871,Acct_id,Acct_id,1,,
4872,Acct_UIDNo.,Acct_UIDNo.,1,,
4873,Acct_State,Acct_State,1,,
4874,Acct_UIDNo.,Acct_UIDNo.,1,,
4875,Acct_Gender,Acct_Gender,1,,
4876,Acct_FName,Acct_FName,1,,
4877,Acct_Addr1,Acct_Addr1,1,,
4878,Acct_MName,Acct_FName,0.7,,
4879,Acct_City,Acct_LName,0.6,,
4880,Acct_MName,Acct_MName,1,,
4881,Acct_email,Acct_email,1,,
4882,Acct_id,Acct_id,1,,
4883,Acct_DOB,Acct_DOB,1,,
4884,Acct_phone,Acct_phone,1,,
4885,Acct_id,Acct_id,1,,
4886,Acct_State,Acct_State,1,,
4887,Acct_LName,Acct_LName,1,,
4888,Acct_State,Acct_State,1,,
4889,Acct_City,Acct_id,0.1,,
4890,Acct_FName,Acct_FName,1,,
4891,Acct_Addr2,Acct_Addr2,1,,
4892,Acct_email,Acct_email,1,,
4893,Acct_Gender,Acct_Gender,1,,
4894,Acct_LName,Acct_id,0.5,,
4895,Acct_State,Acct_State,1,,
4896,Acct_id,Acct_id,1,,
4897,Acct_email,Acct_email,1,,
4898,Acct_email,Acct_email,1,,
4899,Acct_phone,Acct_phone,1,,
4900,Acct_DOB,Acct_DOB,1,,
4901,Acct_Gender,Acct_Gender,1,,
4902,Acct_State,Acct_State,1,,
4903,Acct_FName,Acct_LName,0.8,,
4904,Acct_MName,Acct_LName,0.9,,
4905,Acct_phone,Acct_phone,1,,
4906,Acct_City,Acct_City,1,,
4907,Acct_UIDNo.,Acct_UIDNo.,1,,
4908,Acct_City,Acct_City,1,,
4909,Acct_City,Acct_FName,0.8,,
4910,Acct_phone,Acct_phone,1,,
4911,Acct_Gender,Acct_Gender,1,,
4912,Acct_Addr1,Acct_Addr1,1,,
4913,Acct_Gender,Acct_Gender,1,,
4914,Acct_Addr1,Acct_Addr1,1,,
4915,Acct_MName,Acct_MName,1,,
4916,Acct_MName,Acct_LName,0.9,,
4917,Acct_Addr2,Acct_Addr2,1,,
4918,Acct_State,Acct_State,1,,
4919,Acct_DOB,Acct_DOB,1,,
4920,Acct_id,Acct_id,1,,
4921,Acct_UIDNo.,Acct_UIDNo.,1,,
4922,Acct_FName,Acct_LName,0.8,,
4923,Acct_phone,Acct_phone,1,,
4924,Acct_Gender,Acct_Gender,1,,
4925,Acct_State,Acct_State,1,,
4926,Acct_id,Acct_id,1,,
4927,Acct_State,Acct_State,1,,
4928,Acct_FName,Acct_FName,1,,
4929,Acct_MName,Acct_MName,1,,
4930,Acct_Addr2,Acct_MName,0.4,,
4931,Acct_City,Acct_DOB,0.9,,
4932,Acct_State,Acct_State,1,,
4933,Acct_phone,Acct_phone,1,,
4934,Acct_DOB,Acct_DOB,1,,
4935,Acct_id,Acct_id,1,,
4936,Acct_Addr2,Acct_MName,0.4,,
4937,Acct_email,Acct_email,1,,
4938,Acct_Gender,Acct_Gender,1,,
4939,Acct_LName,Acct_LName,1,,
4940,Acct_City,Acct_DOB,0.9,,
4941,Acct_Addr1,Acct_Addr1,1,,
4942,Acct_FName,Acct_LName,0.8,,
4943,Acct_DOB,Acct_DOB,1,,
4944,Acct_id,Acct_id,1,,
4945,Acct_phone,Acct_phone,1,,
4946,Acct_UIDNo.,Acct_UIDNo.,1,,
4947,Acct_FName,Acct_FName,1,,
4948,Acct_Gender,Acct_Gender,1,,
4949,Acct_UIDNo.,Acct_UIDNo.,1,,
4950,Acct_City,Acct_City,1,,
4951,Acct_phone,Acct_phone,1,,
4952,Acct_UIDNo.,Acct_UIDNo.,1,,
4953,Acct_MName,Acct_MName,1,,
4954,Acct_MName,Acct_MName,1,,
4955,Acct_State,Acct_State,1,,
4956,Acct_Addr1,Acct_Addr1,1,,
4957,Acct_phone,Acct_phone,1,,
4958,Acct_LName,Acct_LName,1,,
4959,Acct_id,Acct_id,1,,
4960,Acct_email,Acct_email,1,,
4961,Acct_Gender,Acct_Gender,1,,
4962,Acct_phone,Acct_phone,1,,
4963,Acct_UIDNo.,Acct_UIDNo.,1,,
4964,Acct_UIDNo.,Acct_UIDNo.,1,,
4965,Acct_City,Acct_FName,0.8,,
4966,Acct_DOB,Acct_DOB,1,,
4967,Acct_City,Acct_DOB,0.9,,
4968,Acct_phone,Acct_phone,1,,
4969,Acct_City,Acct_id,0.1,,
4970,Acct_UIDNo.,Acct_UIDNo.,1,,
4971,Acct_Addr2,Acct_MName,0.4,,
4972,Acct_Gender,Acct_Gender,1,,
4973,Acct_UIDNo.,Acct_UIDNo.,1,,
4974,Acct_Addr2,Acct_MName,0.4,,
4975,Acct_DOB,Acct_DOB,1,,
4976,Acct_UIDNo.,Acct_UIDNo.,1,,
